,Name,Date,Aux1,Aux2,Aux3,Aux4,Aux5,Height (cm),Latitude,Longitude,Depth,Camera,Photographer,Water quality,Strobes,Framing gear used,White balance card,Comments,Row,Column,Label,Annotator,Date annotated,Machine suggestion 1,Machine confidence 1,Machine suggestion 2,Machine confidence 2,Machine suggestion 3,Machine confidence 3,Machine suggestion 4,Machine confidence 4,Machine suggestion 5,Machine confidence 5
1272,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,1799,1601,CCA,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1273,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,1372,585,CCA,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1274,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,317,1655,Sand,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1275,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,428,1247,Porit,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1276,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,611,861,Macro,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1277,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,415,1698,Sand,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1278,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,1052,231,Porit,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1279,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,661,1419,Sand,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1280,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,812,186,Macro,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1281,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,873,1519,Sand,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1282,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,369,1685,Sand,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1283,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,818,1248,Porit,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1284,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,1545,985,Porit,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1285,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,314,1584,Sand,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1286,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,811,756,Porit,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1287,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,321,960,CCA,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1288,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,1358,476,Porit,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1289,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,1577,657,Porit,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1290,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,1636,411,Porit,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1291,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,1052,1659,Sand,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1292,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,136,474,Sand,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1293,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,1812,555,CCA,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1294,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,304,1178,CCA,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1295,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,437,1293,Porit,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1296,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,650,651,Sand,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1297,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,1103,684,Porit,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1298,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,470,874,CCA,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1299,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,1263,1078,Porit,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1300,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,1436,1186,Porit,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1301,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,1749,1508,CCA,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1302,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,1835,332,CCA,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1303,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,1476,1412,CCA,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1304,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,1433,1404,CCA,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1305,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,774,1092,Macro,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1306,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,709,1099,Macro,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1307,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,480,1116,Porit,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1308,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,834,859,Porit,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1309,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,917,1416,Sand,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1310,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,957,1817,Sand,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1311,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,1173,306,CCA,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1312,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,713,1234,Porit,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1313,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,1048,1834,Sand,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1314,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,660,1370,Porit,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1315,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,894,708,Porit,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1316,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,733,706,Porit,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1317,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,1648,1146,Porit,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1318,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,430,1158,Porit,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1319,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,1667,1690,Macro,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1320,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,1796,1580,CCA,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1321,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,780,1671,Sand,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1322,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,1109,512,Porit,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1323,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,481,574,Sand,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1324,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,170,1822,Sand,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1325,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,1687,1359,CCA,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1326,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,1313,691,Porit,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1327,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,642,798,Macro,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1328,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,1424,937,Porit,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1329,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,730,1026,Macro,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1330,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,257,1728,Sand,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1331,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,1006,310,Porit,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1332,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,823,1853,Sand,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1333,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,380,1119,Porit,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1334,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,294,489,Sand,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1335,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,894,404,Porit,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1336,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,368,1263,Porit,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1337,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,1228,519,Porit,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1338,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,1303,1185,Porit,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1339,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,1283,1144,Porit,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1340,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,1809,1833,Turf,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1341,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,947,1497,Sand,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1342,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,858,900,Porit,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1343,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,1462,1103,Porit,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1344,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,1599,126,CCA,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1345,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,684,498,Sand,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1346,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,421,424,Sand,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1347,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,1099,775,Porit,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1348,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,139,1392,Off,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1349,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,1053,1134,Porit,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1350,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,419,1811,Sand,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1351,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,953,856,Porit,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1352,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,979,1614,Sand,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1353,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,789,701,Porit,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1354,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,696,1501,Sand,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1355,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,1222,918,Porit,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1356,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,273,931,CCA,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1357,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,1761,791,Porit,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1358,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,1164,545,Porit,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1359,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,631,1344,Porit,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1360,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,1121,1257,Porit,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1361,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,298,752,CCA,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1362,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,1821,1843,Turf,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1363,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,1480,1555,Turf,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1364,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,1111,814,Porit,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1365,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,656,1101,Porit,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1366,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,562,824,CCA,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1367,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,715,427,Sand,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1368,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,494,718,CCA,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1369,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,1544,1575,CCA,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1370,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,1471,1227,Porit,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1371,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,1196,1290,Porit,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1372,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,1669,1050,Porit,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1373,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,779,268,Porit,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1374,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,1631,620,Porit,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1375,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,545,1580,Sand,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1376,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,421,851,CCA,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1377,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,1264,381,CCA,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1378,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,917,656,Porit,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1379,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,1602,1438,CCA,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1380,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,168,409,CCA,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1381,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,889,1029,Porit,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1382,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,811,1678,Sand,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1383,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,747,554,Porit,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1384,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,425,811,CCA,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1385,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,971,1526,Sand,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1386,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,576,1347,Porit,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1387,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,1636,667,Porit,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1388,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,857,726,Porit,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1389,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,1436,622,CCA,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1390,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,1002,360,Porit,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1391,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,1063,428,Porit,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1392,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,644,1833,Sand,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1393,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,260,707,CCA,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1394,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,669,259,Sand,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1395,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,280,580,Sand,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1396,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,1489,1635,Turf,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1397,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,274,492,Sand,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1398,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,913,1794,Sand,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1399,mcr_lter1_fringingreef_pole1-2_qu7_20080415.jpg,,,,,,,,,,,,,,,,,,1714,1437,CCA,Imported,2023-05-01 22:47:03+00:00,,,,,,,,,,
1400,mcr_lter1_fringingreef_pole1-2_qu8_20080415.jpg,,,,,,,,,,,,,,,,,,1422,1229,Porit,Imported,2023-05-01 22:47:04+00:00,,,,,,,,,,
1401,mcr_lter1_fringingreef_pole1-2_qu8_20080415.jpg,,,,,,,,,,,,,,,,,,1584,965,Porit,Imported,2023-05-01 22:47:04+00:00,,,,,,,,,,
1402,mcr_lter1_fringingreef_pole1-2_qu8_20080415.jpg,,,,,,,,,,,,,,,,,,379,762,Porit,Imported,2023-05-01 22:47:04+00:00,,,,,,,,,,
1403,mcr_lter1_fringingreef_pole1-2_qu8_20080415.jpg,,,,,,,,,,,,,,,,,,1588,1780,Porit,Imported,2023-05-01 22:47:04+00:00,,,,,,,,,,
1404,mcr_lter1_fringingreef_pole1-2_qu8_20080415.jpg,,,,,,,,,,,,,,,,,,1178,1049,Porit,Imported,2023-05-01 22:47:04+00:00,,,,,,,,,,
1405,mcr_lter1_fringingreef_pole1-2_qu8_20080415.jpg,,,,,,,,,,,,,,,,,,653,1576,Porit,Imported,2023-05-01 22:47:04+00:00,,,,,,,,,,
1406,mcr_lter1_fringingreef_pole1-2_qu8_20080415.jpg,,,,,,,,,,,,,,,,,,1388,1430,Porit,Imported,2023-05-01 22:47:04+00:00,,,,,,,,,,
1407,mcr_lter1_fringingreef_pole1-2_qu8_20080415.jpg,,,,,,,,,,,,,,,,,,1738,464,Macro,Imported,2023-05-01 22:47:05+00:00,,,,,,,,,,
1408,mcr_lter1_fringingreef_pole1-2_qu8_20080415.jpg,,,,,,,,,,,,,,,,,,1538,1737,Porit,Imported,2023-05-01 22:47:05+00:00,,,,,,,,,,
1409,mcr_lter1_fringingreef_pole1-2_qu8_20080415.jpg,,,,,,,,,,,,,,,,,,1756,687,Porit,Imported,2023-05-01 22:47:05+00:00,,,,,,,,,,
1410,mcr_lter1_fringingreef_pole1-2_qu8_20080415.jpg,,,,,,,,,,,,,,,,,,1693,931,Porit,Imported,2023-05-01 22:47:05+00:00,,,,,,,,,,
1411,mcr_lter1_fringingreef_pole1-2_qu8_20080415.jpg,,,,,,,,,,,,,,,,,,416,1448,Porit,Imported,2023-05-01 22:47:05+00:00,,,,,,,,,,
1412,mcr_lter1_fringingreef_pole1-2_qu8_20080415.jpg,,,,,,,,,,,,,,,,,,719,1023,Porit,Imported,2023-05-01 22:47:05+00:00,,,,,,,,,,
1413,mcr_lter1_fringingreef_pole1-2_qu8_20080415.jpg,,,,,,,,,,,,,,,,,,1777,496,Porit,Imported,2023-05-01 22:47:05+00:00,,,,,,,,,,
1414,mcr_lter1_fringingreef_pole1-2_qu8_20080415.jpg,,,,,,,,,,,,,,,,,,1750,977,Porit,Imported,2023-05-01 22:47:05+00:00,,,,,,,,,,
1415,mcr_lter1_fringingreef_pole1-2_qu8_20080415.jpg,,,,,,,,,,,,,,,,,,158,522,Porit,Imported,2023-05-01 22:47:05+00:00,,,,,,,,,,
1416,mcr_lter1_fringingreef_pole1-2_qu8_20080415.jpg,,,,,,,,,,,,,,,,,,363,1378,Porit,Imported,2023-05-01 22:47:05+00:00,,,,,,,,,,
1417,mcr_lter1_fringingreef_pole1-2_qu8_20080415.jpg,,,,,,,,,,,,,,,,,,1167,865,Porit,Imported,2023-05-01 22:47:05+00:00,,,,,,,,,,
1418,mcr_lter1_fringingreef_pole1-2_qu8_20080415.jpg,,,,,,,,,,,,,,,,,,1268,913,Porit,Imported,2023-05-01 22:47:05+00:00,,,,,,,,,,
1419,mcr_lter1_fringingreef_pole1-2_qu8_20080415.jpg,,,,,,,,,,,,,,,,,,1455,866,Porit,Imported,2023-05-01 22:47:05+00:00,,,,,,,,,,
1420,mcr_lter1_fringingreef_pole1-2_qu8_20080415.jpg,,,,,,,,,,,,,,,,,,1348,1397,Porit,Imported,2023-05-01 22:47:05+00:00,,,,,,,,,,
1421,mcr_lter1_fringingreef_pole1-2_qu8_20080415.jpg,,,,,,,,,,,,,,,,,,1392,883,Porit,Imported,2023-05-01 22:47:05+00:00,,,,,,,,,,
