,image_name,image_page,image_url
168,mcr_lter2_out10m_pole2-3_qu8_20080410.jpg,https://coralnet.ucsd.edu/image/2855531/view/,https://coralnet-production.s3.amazonaws.com:443/media/images/urt8zipwlw.jpg?Signature=jBG95jg5wWEiURfnBnQx8em6foo%3D&Expires=1681154797&AWSAccessKeyId=AKIAYVKEQ3B4DIOYONO3
169,mcr_lter2_out10m_pole3-4_qu1_20080410.jpg,https://coralnet.ucsd.edu/image/2855522/view/,https://coralnet-production.s3.amazonaws.com:443/media/images/squdppr4qw.jpg?Signature=FA4KvRbLaLyX04XX3uJVWf0kk08%3D&Expires=1681154797&AWSAccessKeyId=AKIAYVKEQ3B4DIOYONO3
170,mcr_lter2_out10m_pole3-4_qu2_20080410.jpg,https://coralnet.ucsd.edu/image/2855515/view/,https://coralnet-production.s3.amazonaws.com:443/media/images/wklyadiqh8.jpg?Signature=%2Bnx5UmdO7RNyPpmBhAojbIcCqOY%3D&Expires=1681154797&AWSAccessKeyId=AKIAYVKEQ3B4DIOYONO3
171,mcr_lter2_out10m_pole3-4_qu3_20080410.jpg,https://coralnet.ucsd.edu/image/2855508/view/,https://coralnet-production.s3.amazonaws.com:443/media/images/0s7ojw5gap.jpg?Signature=3t1mn4GnSqVUbeWhuKbkh4SCDug%3D&Expires=1681154797&AWSAccessKeyId=AKIAYVKEQ3B4DIOYONO3
172,mcr_lter2_out10m_pole3-4_qu4_20080410.jpg,https://coralnet.ucsd.edu/image/2855502/view/,https://coralnet-production.s3.amazonaws.com:443/media/images/l79n8cqemg.jpg?Signature=p62Mmc4dCcSnxwMt5kmIhksiAXw%3D&Expires=1681154797&AWSAccessKeyId=AKIAYVKEQ3B4DIOYONO3
173,mcr_lter2_out10m_pole3-4_qu5_20080410.jpg,https://coralnet.ucsd.edu/image/2855497/view/,https://coralnet-production.s3.amazonaws.com:443/media/images/psghj1wq0o.jpg?Signature=xKAj08nzvsjQlOLRaYQEuAvlIHI%3D&Expires=1681154798&AWSAccessKeyId=AKIAYVKEQ3B4DIOYONO3
174,mcr_lter2_out10m_pole3-4_qu6_20080410.jpg,https://coralnet.ucsd.edu/image/2855492/view/,https://coralnet-production.s3.amazonaws.com:443/media/images/1cq0c92jsx.jpg?Signature=3bUFZxRH7KiwErIgc63atQqIZdc%3D&Expires=1681154798&AWSAccessKeyId=AKIAYVKEQ3B4DIOYONO3
175,mcr_lter2_out10m_pole3-4_qu7_20080410.jpg,https://coralnet.ucsd.edu/image/2855484/view/,https://coralnet-production.s3.amazonaws.com:443/media/images/h5f26h4p6q.jpg?Signature=Z0DlpByy2FdAv5ZpS5xUw0PExzk%3D&Expires=1681154798&AWSAccessKeyId=AKIAYVKEQ3B4DIOYONO3
176,mcr_lter2_out10m_pole3-4_qu8_20080410.jpg,https://coralnet.ucsd.edu/image/2855478/view/,https://coralnet-production.s3.amazonaws.com:443/media/images/yoxlf2ccmm.jpg?Signature=XBdmJNjspwtRSqJYIKUFUKcT2U8%3D&Expires=1681154798&AWSAccessKeyId=AKIAYVKEQ3B4DIOYONO3
177,mcr_lter2_out10m_pole4-5_qu1_20080410.jpg,https://coralnet.ucsd.edu/image/2855473/view/,https://coralnet-production.s3.amazonaws.com:443/media/images/9tvopc7db7.jpg?Signature=EIPOBGxHS6rL%2B7zVbOb%2FP0cdlEE%3D&Expires=1681154798&AWSAccessKeyId=AKIAYVKEQ3B4DIOYONO3
178,mcr_lter2_out10m_pole4-5_qu2_20080410.jpg,https://coralnet.ucsd.edu/image/2855467/view/,https://coralnet-production.s3.amazonaws.com:443/media/images/nrkl8eeyzw.jpg?Signature=S%2B55fL8gnd%2BhqmSZG6mAYTTQpzQ%3D&Expires=1681154799&AWSAccessKeyId=AKIAYVKEQ3B4DIOYONO3
179,mcr_lter2_out10m_pole4-5_qu3_20080410.jpg,https://coralnet.ucsd.edu/image/2855461/view/,https://coralnet-production.s3.amazonaws.com:443/media/images/dcazmpjvpp.jpg?Signature=A8Vy92iZym5B1cTpIqu8F%2FnFTjE%3D&Expires=1681154799&AWSAccessKeyId=AKIAYVKEQ3B4DIOYONO3
180,mcr_lter2_out10m_pole4-5_qu4_20080410.jpg,https://coralnet.ucsd.edu/image/2855454/view/,https://coralnet-production.s3.amazonaws.com:443/media/images/yfqsdogh0w.jpg?Signature=3c5mQOWd89iqyKitAtl9tgfkzkY%3D&Expires=1681154799&AWSAccessKeyId=AKIAYVKEQ3B4DIOYONO3
181,mcr_lter2_out10m_pole4-5_qu5_20080410.jpg,https://coralnet.ucsd.edu/image/2855449/view/,https://coralnet-production.s3.amazonaws.com:443/media/images/d3lblg901v.jpg?Signature=uHHwuMDZMhBNk5A18kO8y1fMmd4%3D&Expires=1681154799&AWSAccessKeyId=AKIAYVKEQ3B4DIOYONO3
182,mcr_lter2_out10m_pole4-5_qu6_20080410.jpg,https://coralnet.ucsd.edu/image/2855443/view/,https://coralnet-production.s3.amazonaws.com:443/media/images/ntw42bc3yc.jpg?Signature=dlZcAjdqeWYQca22%2FGtPN%2B40lZI%3D&Expires=1681154800&AWSAccessKeyId=AKIAYVKEQ3B4DIOYONO3
183,mcr_lter2_out10m_pole4-5_qu7_20080410.jpg,https://coralnet.ucsd.edu/image/2855439/view/,https://coralnet-production.s3.amazonaws.com:443/media/images/osi3w9g6yf.jpg?Signature=%2BY9dTC%2BZS0za3pwcEPnqneZmcjE%3D&Expires=1681154800&AWSAccessKeyId=AKIAYVKEQ3B4DIOYONO3
184,mcr_lter2_out10m_pole4-5_qu8_20080410.jpg,https://coralnet.ucsd.edu/image/2855434/view/,https://coralnet-production.s3.amazonaws.com:443/media/images/rx0t3i11ju.jpg?Signature=G%2FrNv729igxGg%2BUQDpWn4WBhCJs%3D&Expires=1681154800&AWSAccessKeyId=AKIAYVKEQ3B4DIOYONO3
185,mcr_lter2_out10m_pole5-6_qu1_20080410.jpg,https://coralnet.ucsd.edu/image/2855429/view/,https://coralnet-production.s3.amazonaws.com:443/media/images/ngq6sqo1ff.jpg?Signature=mjfpFDVWZj1UhYBR1i6Vy%2BSmlcg%3D&Expires=1681154800&AWSAccessKeyId=AKIAYVKEQ3B4DIOYONO3
186,mcr_lter2_out10m_pole5-6_qu2_20080410.jpg,https://coralnet.ucsd.edu/image/2855424/view/,https://coralnet-production.s3.amazonaws.com:443/media/images/sg80w1ocmb.jpg?Signature=Lf7VI17BZRqIOCsyZZmZk9YDzNg%3D&Expires=1681154801&AWSAccessKeyId=AKIAYVKEQ3B4DIOYONO3
187,mcr_lter2_out10m_pole5-6_qu3_20080410.jpg,https://coralnet.ucsd.edu/image/2855419/view/,https://coralnet-production.s3.amazonaws.com:443/media/images/1w3vf8gmm5.jpg?Signature=r5OcE1N1ZT2mYMJvJxXsa1kZFQE%3D&Expires=1681154801&AWSAccessKeyId=AKIAYVKEQ3B4DIOYONO3
188,mcr_lter2_out10m_pole5-6_qu4_20080410.jpg,https://coralnet.ucsd.edu/image/2855411/view/,https://coralnet-production.s3.amazonaws.com:443/media/images/z8ap0u2nrd.jpg?Signature=hx7wZAq5IsIK%2Fqlco0YH9ZX3Hio%3D&Expires=1681154801&AWSAccessKeyId=AKIAYVKEQ3B4DIOYONO3
189,mcr_lter2_out10m_pole5-6_qu5_20080410.jpg,https://coralnet.ucsd.edu/image/2855399/view/,https://coralnet-production.s3.amazonaws.com:443/media/images/2ettahptk3.jpg?Signature=wv5veeiYwzmaN9LecuW224DuhZ8%3D&Expires=1681154801&AWSAccessKeyId=AKIAYVKEQ3B4DIOYONO3
190,mcr_lter2_out10m_pole5-6_qu6_20080410.jpg,https://coralnet.ucsd.edu/image/2855396/view/,https://coralnet-production.s3.amazonaws.com:443/media/images/2t3euzewj7.jpg?Signature=KC1FkfwvLhzmRyP7W6VBaZGWTgQ%3D&Expires=1681154801&AWSAccessKeyId=AKIAYVKEQ3B4DIOYONO3
191,mcr_lter2_out10m_pole5-6_qu7_20080410.jpg,https://coralnet.ucsd.edu/image/2855392/view/,https://coralnet-production.s3.amazonaws.com:443/media/images/ueys3p5pfy.jpg?Signature=LdANiL%2B6ZIuiSEgTtDjS0kjYR3o%3D&Expires=1681154802&AWSAccessKeyId=AKIAYVKEQ3B4DIOYONO3
192,mcr_lter2_out10m_pole5-6_qu8_20080410.jpg,https://coralnet.ucsd.edu/image/2855389/view/,https://coralnet-production.s3.amazonaws.com:443/media/images/0hfhgt5l8k.jpg?Signature=StVDpG6K39LGwvAYx30YC7OJ4ow%3D&Expires=1681154802&AWSAccessKeyId=AKIAYVKEQ3B4DIOYONO3
193,mcr_lter2_out17m_pole1-2_qu1_20080410.jpg,https://coralnet.ucsd.edu/image/2855385/view/,https://coralnet-production.s3.amazonaws.com:443/media/images/te74zpdc6c.jpg?Signature=7e1gP5RCZ58ezV%2BbnpYRpBa4JwI%3D&Expires=1681154802&AWSAccessKeyId=AKIAYVKEQ3B4DIOYONO3
194,mcr_lter2_out17m_pole1-2_qu2_20080410.jpg,https://coralnet.ucsd.edu/image/2855381/view/,https://coralnet-production.s3.amazonaws.com:443/media/images/t97hud84x2.jpg?Signature=69TJzX8jGw4D76u2FWgyjKYEJ3I%3D&Expires=1681154802&AWSAccessKeyId=AKIAYVKEQ3B4DIOYONO3
195,mcr_lter2_out17m_pole1-2_qu3_20080410.jpg,https://coralnet.ucsd.edu/image/2855375/view/,https://coralnet-production.s3.amazonaws.com:443/media/images/e3w9fb8w86.jpg?Signature=CajWhqlxqoq7cu%2Fn1xF0wu3DmG8%3D&Expires=1681154802&AWSAccessKeyId=AKIAYVKEQ3B4DIOYONO3
196,mcr_lter2_out17m_pole1-2_qu4_20080410.jpg,https://coralnet.ucsd.edu/image/2855371/view/,https://coralnet-production.s3.amazonaws.com:443/media/images/0c4oe52ggs.jpg?Signature=g9giq0ZtfVmYvPh9vi5uh1eo2S4%3D&Expires=1681154803&AWSAccessKeyId=AKIAYVKEQ3B4DIOYONO3
197,mcr_lter2_out17m_pole1-2_qu5_20080410.jpg,https://coralnet.ucsd.edu/image/2855364/view/,https://coralnet-production.s3.amazonaws.com:443/media/images/2moew629sy.jpg?Signature=rt0p%2BiqBHI84SomVUCFG3fF9858%3D&Expires=1681154803&AWSAccessKeyId=AKIAYVKEQ3B4DIOYONO3
198,mcr_lter2_out17m_pole1-2_qu6_20080410.jpg,https://coralnet.ucsd.edu/image/2855359/view/,https://coralnet-production.s3.amazonaws.com:443/media/images/yh0b8zonap.jpg?Signature=9yKgHGvW8xU8ljTobqj3C99HYaY%3D&Expires=1681154803&AWSAccessKeyId=AKIAYVKEQ3B4DIOYONO3
199,mcr_lter2_out17m_pole1-2_qu7_20080410.jpg,https://coralnet.ucsd.edu/image/2855354/view/,https://coralnet-production.s3.amazonaws.com:443/media/images/xeqxtlwku9.jpg?Signature=BIHz8BHfYfSmWzDYupflUMeFvOE%3D&Expires=1681154803&AWSAccessKeyId=AKIAYVKEQ3B4DIOYONO3
200,mcr_lter2_out17m_pole1-2_qu8_20080410.jpg,https://coralnet.ucsd.edu/image/2855348/view/,https://coralnet-production.s3.amazonaws.com:443/media/images/4ytacbx1wo.jpg?Signature=dR7UW1ZtpE%2BnltbjR9%2FWKjvRE5g%3D&Expires=1681154803&AWSAccessKeyId=AKIAYVKEQ3B4DIOYONO3
201,mcr_lter2_out17m_pole2-3_qu1_20080410.jpg,https://coralnet.ucsd.edu/image/2855343/view/,https://coralnet-production.s3.amazonaws.com:443/media/images/htsdwhi7sj.jpg?Signature=Gs%2FBE9LdFccpLAs%2F1DuqI63uNCU%3D&Expires=1681154803&AWSAccessKeyId=AKIAYVKEQ3B4DIOYONO3
202,mcr_lter2_out17m_pole2-3_qu2_20080410.jpg,https://coralnet.ucsd.edu/image/2855339/view/,https://coralnet-production.s3.amazonaws.com:443/media/images/r9dwoq3bnt.jpg?Signature=Y8xXxPip3PUboBm%2BVbXw%2FpWxttk%3D&Expires=1681154804&AWSAccessKeyId=AKIAYVKEQ3B4DIOYONO3
203,mcr_lter2_out17m_pole2-3_qu4_20080410.jpg,https://coralnet.ucsd.edu/image/2855334/view/,https://coralnet-production.s3.amazonaws.com:443/media/images/a38q0ske93.jpg?Signature=K8gF7jMCa9Pq9ERM1lqxZ7AFE44%3D&Expires=1681154804&AWSAccessKeyId=AKIAYVKEQ3B4DIOYONO3
204,mcr_lter2_out17m_pole2-3_qu5_20080410.jpg,https://coralnet.ucsd.edu/image/2855331/view/,https://coralnet-production.s3.amazonaws.com:443/media/images/g141ue05en.jpg?Signature=SZl%2FEOW1t7zxRRZoCIRXYwlhHLc%3D&Expires=1681154804&AWSAccessKeyId=AKIAYVKEQ3B4DIOYONO3
205,mcr_lter2_out17m_pole2-3_qu6_20080410.jpg,https://coralnet.ucsd.edu/image/2855328/view/,https://coralnet-production.s3.amazonaws.com:443/media/images/3a1mgtcx43.jpg?Signature=Ei2zlSvqzyDNhJDDt9FxjHWEkVw%3D&Expires=1681154804&AWSAccessKeyId=AKIAYVKEQ3B4DIOYONO3
206,mcr_lter2_out17m_pole2-3_qu7_20080410.jpg,https://coralnet.ucsd.edu/image/2855325/view/,https://coralnet-production.s3.amazonaws.com:443/media/images/pdcqm2hc3k.jpg?Signature=HJxY0Hwi6HhVTrboEd71xNZUJhQ%3D&Expires=1681154804&AWSAccessKeyId=AKIAYVKEQ3B4DIOYONO3
207,mcr_lter2_out17m_pole2-3_qu8_20080410.jpg,https://coralnet.ucsd.edu/image/2855322/view/,https://coralnet-production.s3.amazonaws.com:443/media/images/r3gkabx2n0.jpg?Signature=sVahItHoAHehNICybKAqm%2BMbpqM%3D&Expires=1681154804&AWSAccessKeyId=AKIAYVKEQ3B4DIOYONO3
208,mcr_lter2_out17m_pole3-4_qu1_20080410.jpg,https://coralnet.ucsd.edu/image/2855318/view/,https://coralnet-production.s3.amazonaws.com:443/media/images/merrd8q69q.jpg?Signature=56gYeFK0wn5f5iEWCTolXOkZzfU%3D&Expires=1681154805&AWSAccessKeyId=AKIAYVKEQ3B4DIOYONO3
209,mcr_lter2_out17m_pole3-4_qu2_20080410.jpg,https://coralnet.ucsd.edu/image/2855316/view/,https://coralnet-production.s3.amazonaws.com:443/media/images/jo9jcgz9xt.jpg?Signature=PhEfHAMSzIsqR93b%2F2CROSuggvc%3D&Expires=1681154805&AWSAccessKeyId=AKIAYVKEQ3B4DIOYONO3
210,mcr_lter2_out17m_pole3-4_qu3_20080410.jpg,https://coralnet.ucsd.edu/image/2855311/view/,https://coralnet-production.s3.amazonaws.com:443/media/images/lxmjvxbl5a.jpg?Signature=6MyJE6xJcy6XrVDchRVmQ394RmI%3D&Expires=1681154805&AWSAccessKeyId=AKIAYVKEQ3B4DIOYONO3
211,mcr_lter2_out17m_pole3-4_qu4_20080410.jpg,https://coralnet.ucsd.edu/image/2855309/view/,https://coralnet-production.s3.amazonaws.com:443/media/images/uz49a945g7.jpg?Signature=KgAVBsOZMnuaF4BX7ONNgueigmM%3D&Expires=1681154805&AWSAccessKeyId=AKIAYVKEQ3B4DIOYONO3
212,mcr_lter2_out17m_pole3-4_qu5_20080410.jpg,https://coralnet.ucsd.edu/image/2855306/view/,https://coralnet-production.s3.amazonaws.com:443/media/images/v9uz9lacsz.jpg?Signature=DQeVesVP%2FHpWzs%2Bmdh4PA1kv%2BMU%3D&Expires=1681154805&AWSAccessKeyId=AKIAYVKEQ3B4DIOYONO3
213,mcr_lter2_out17m_pole3-4_qu6_20080410.jpg,https://coralnet.ucsd.edu/image/2855303/view/,https://coralnet-production.s3.amazonaws.com:443/media/images/wa6ya1eqy4.jpg?Signature=MjfUmOWp8WYC9uQtp7jYViv7PJg%3D&Expires=1681154806&AWSAccessKeyId=AKIAYVKEQ3B4DIOYONO3
214,mcr_lter2_out17m_pole3-4_qu7_20080410.jpg,https://coralnet.ucsd.edu/image/2855301/view/,https://coralnet-production.s3.amazonaws.com:443/media/images/mwryp66ppt.jpg?Signature=o8i9%2FpMfRRCEcQiyDffpG6btGxw%3D&Expires=1681154806&AWSAccessKeyId=AKIAYVKEQ3B4DIOYONO3
215,mcr_lter2_out17m_pole4-5_qu1_20080410.jpg,https://coralnet.ucsd.edu/image/2855298/view/,https://coralnet-production.s3.amazonaws.com:443/media/images/i080kvsq96.jpg?Signature=0Q8N6qKt4WLFjd6HSKUJ9B1%2BfGQ%3D&Expires=1681154806&AWSAccessKeyId=AKIAYVKEQ3B4DIOYONO3
216,mcr_lter2_out17m_pole4-5_qu2_20080410.jpg,https://coralnet.ucsd.edu/image/2855296/view/,https://coralnet-production.s3.amazonaws.com:443/media/images/02euhyktlr.jpg?Signature=mO0prTZCPmI45U0TnGGG%2Bmekzx8%3D&Expires=1681154806&AWSAccessKeyId=AKIAYVKEQ3B4DIOYONO3
217,mcr_lter2_out17m_pole4-5_qu3_20080410.jpg,https://coralnet.ucsd.edu/image/2855292/view/,https://coralnet-production.s3.amazonaws.com:443/media/images/3fei9pj4ya.jpg?Signature=bY38%2FKYuTr9CwwJLOAWkPnlPO3o%3D&Expires=1681154806&AWSAccessKeyId=AKIAYVKEQ3B4DIOYONO3
218,mcr_lter2_out17m_pole4-5_qu4_20080410.jpg,https://coralnet.ucsd.edu/image/2855289/view/,https://coralnet-production.s3.amazonaws.com:443/media/images/s1jurx0wnh.jpg?Signature=hXp94UILXcZqiM9XEiRJzi%2BWY50%3D&Expires=1681154807&AWSAccessKeyId=AKIAYVKEQ3B4DIOYONO3
219,mcr_lter2_out17m_pole4-5_qu5_20080410.jpg,https://coralnet.ucsd.edu/image/2855286/view/,https://coralnet-production.s3.amazonaws.com:443/media/images/oi1k4dt0kg.jpg?Signature=rKgmI2k8BBlMvQzqc5%2BOvsYlDIQ%3D&Expires=1681154807&AWSAccessKeyId=AKIAYVKEQ3B4DIOYONO3
220,mcr_lter2_out17m_pole4-5_qu6_20080410.jpg,https://coralnet.ucsd.edu/image/2855284/view/,https://coralnet-production.s3.amazonaws.com:443/media/images/4m7xbmw9kc.jpg?Signature=JsB3DTSFbcTE33QAUvzsJqBtqGs%3D&Expires=1681154807&AWSAccessKeyId=AKIAYVKEQ3B4DIOYONO3
221,mcr_lter2_out17m_pole4-5_qu7_20080410.jpg,https://coralnet.ucsd.edu/image/2855281/view/,https://coralnet-production.s3.amazonaws.com:443/media/images/4cy0k6t49z.jpg?Signature=r8liodpzIPrifFr8OOK63Ehx7do%3D&Expires=1681154807&AWSAccessKeyId=AKIAYVKEQ3B4DIOYONO3
222,mcr_lter2_out17m_pole4-5_qu8_20080410.jpg,https://coralnet.ucsd.edu/image/2855278/view/,https://coralnet-production.s3.amazonaws.com:443/media/images/07mxhzpupl.jpg?Signature=LmV47UP26XWOtSAcUst2x3q2F40%3D&Expires=1681154807&AWSAccessKeyId=AKIAYVKEQ3B4DIOYONO3
223,mcr_lter2_out17m_pole5-6_qu1_20080410.jpg,https://coralnet.ucsd.edu/image/2855275/view/,https://coralnet-production.s3.amazonaws.com:443/media/images/ccx9ayiuko.jpg?Signature=dKLKL09Fo%2BwUD1JgvuMyavE%2BPhM%3D&Expires=1681154807&AWSAccessKeyId=AKIAYVKEQ3B4DIOYONO3
224,mcr_lter2_out17m_pole5-6_qu2_20080410.jpg,https://coralnet.ucsd.edu/image/2855272/view/,https://coralnet-production.s3.amazonaws.com:443/media/images/kap15760di.jpg?Signature=jjg1h%2Bt%2BMzHHRYo043kjv4o0DAA%3D&Expires=1681154808&AWSAccessKeyId=AKIAYVKEQ3B4DIOYONO3
225,mcr_lter2_out17m_pole5-6_qu3_20080410.jpg,https://coralnet.ucsd.edu/image/2855269/view/,https://coralnet-production.s3.amazonaws.com:443/media/images/egnrsmid1m.jpg?Signature=1EukTn4ax7Jn1rIvVH1XHCnl2wI%3D&Expires=1681154808&AWSAccessKeyId=AKIAYVKEQ3B4DIOYONO3
226,mcr_lter2_out17m_pole5-6_qu4_20080410.jpg,https://coralnet.ucsd.edu/image/2855266/view/,https://coralnet-production.s3.amazonaws.com:443/media/images/yeadbd7ciw.jpg?Signature=DyDvSzHNMTz0OLchZ2Lm00SppwU%3D&Expires=1681154808&AWSAccessKeyId=AKIAYVKEQ3B4DIOYONO3
227,mcr_lter2_out17m_pole5-6_qu5_20080410.jpg,https://coralnet.ucsd.edu/image/2855262/view/,https://coralnet-production.s3.amazonaws.com:443/media/images/bbzbyvn7il.jpg?Signature=LhPeDTvLax3DRRlBbI%2FnVUpBqs0%3D&Expires=1681154808&AWSAccessKeyId=AKIAYVKEQ3B4DIOYONO3
228,mcr_lter2_out17m_pole5-6_qu6_20080410.jpg,https://coralnet.ucsd.edu/image/2855258/view/,https://coralnet-production.s3.amazonaws.com:443/media/images/douim2n0vd.jpg?Signature=GgQGvTxgEDr7CXvzQPwXKKSNank%3D&Expires=1681154808&AWSAccessKeyId=AKIAYVKEQ3B4DIOYONO3
229,mcr_lter2_out17m_pole5-6_qu7_20080410.jpg,https://coralnet.ucsd.edu/image/2855255/view/,https://coralnet-production.s3.amazonaws.com:443/media/images/5iw9sp2qrc.jpg?Signature=cK87%2FZDU5ph1wePoFiHD5FGJZfo%3D&Expires=1681154809&AWSAccessKeyId=AKIAYVKEQ3B4DIOYONO3
230,mcr_lter2_out17m_pole5-6_qu8_20080410.jpg,https://coralnet.ucsd.edu/image/2855252/view/,https://coralnet-production.s3.amazonaws.com:443/media/images/6ht8hbn0uv.jpg?Signature=HjwZ2JeVDSAyL7zXJiP0bQdqi%2Fc%3D&Expires=1681154809&AWSAccessKeyId=AKIAYVKEQ3B4DIOYONO3
231,mcr_lter3_fringingreef_pole1-2_qu1_20080503.jpg,https://coralnet.ucsd.edu/image/2855251/view/,https://coralnet-production.s3.amazonaws.com:443/media/images/oyrg2d2te2.jpg?Signature=HGmScTeBvjoyjmsGV%2FrEC6c4nPI%3D&Expires=1681154809&AWSAccessKeyId=AKIAYVKEQ3B4DIOYONO3
232,mcr_lter3_fringingreef_pole1-2_qu2_20080503.jpg,https://coralnet.ucsd.edu/image/2855249/view/,https://coralnet-production.s3.amazonaws.com:443/media/images/onw0klch1q.jpg?Signature=Rt0Zrj5JpYTtkkTXzQadV4nZfTo%3D&Expires=1681154809&AWSAccessKeyId=AKIAYVKEQ3B4DIOYONO3
233,mcr_lter3_fringingreef_pole1-2_qu3_20080503.jpg,https://coralnet.ucsd.edu/image/2855246/view/,https://coralnet-production.s3.amazonaws.com:443/media/images/p5t1sh5cjr.jpg?Signature=7Nquu5Fuh29i3b9xjbflc0p0Hlc%3D&Expires=1681154809&AWSAccessKeyId=AKIAYVKEQ3B4DIOYONO3
234,mcr_lter3_fringingreef_pole1-2_qu4_20080503.jpg,https://coralnet.ucsd.edu/image/2855244/view/,https://coralnet-production.s3.amazonaws.com:443/media/images/ubb13nysws.jpg?Signature=ek1InspzY6IzlEIVoSEosHhJo4k%3D&Expires=1681154809&AWSAccessKeyId=AKIAYVKEQ3B4DIOYONO3
235,mcr_lter3_fringingreef_pole1-2_qu5_20080503.jpg,https://coralnet.ucsd.edu/image/2855242/view/,https://coralnet-production.s3.amazonaws.com:443/media/images/44ig5v4wax.jpg?Signature=pDSdI2Jy%2FJM%2BTDZu%2FMZpJjcRd%2BU%3D&Expires=1681154810&AWSAccessKeyId=AKIAYVKEQ3B4DIOYONO3
236,mcr_lter3_fringingreef_pole1-2_qu6_20080503.jpg,https://coralnet.ucsd.edu/image/2855239/view/,https://coralnet-production.s3.amazonaws.com:443/media/images/874hfcgsx2.jpg?Signature=1CcFqEkxUhIKRkMCB9xSDOHV%2FWc%3D&Expires=1681154810&AWSAccessKeyId=AKIAYVKEQ3B4DIOYONO3
237,mcr_lter3_fringingreef_pole1-2_qu7_20080503.jpg,https://coralnet.ucsd.edu/image/2855236/view/,https://coralnet-production.s3.amazonaws.com:443/media/images/8ky4c9q24y.jpg?Signature=5uIbFvHuHix10QyPaR6egynS6x0%3D&Expires=1681154810&AWSAccessKeyId=AKIAYVKEQ3B4DIOYONO3
238,mcr_lter3_fringingreef_pole1-2_qu8_20080503.jpg,https://coralnet.ucsd.edu/image/2855231/view/,https://coralnet-production.s3.amazonaws.com:443/media/images/3lbxz343o0.jpg?Signature=Jj73tWzOeD8%2B%2F5S2LsVQPEw%2B2Kg%3D&Expires=1681154810&AWSAccessKeyId=AKIAYVKEQ3B4DIOYONO3
239,mcr_lter3_fringingreef_pole2-3_qu1_20080503.jpg,https://coralnet.ucsd.edu/image/2855226/view/,https://coralnet-production.s3.amazonaws.com:443/media/images/fq2f0d4gs6.jpg?Signature=QUHgfh8p3ztkuWPxQfWMiOBKOEY%3D&Expires=1681154810&AWSAccessKeyId=AKIAYVKEQ3B4DIOYONO3
240,mcr_lter3_fringingreef_pole2-3_qu2_20080503.jpg,https://coralnet.ucsd.edu/image/2855223/view/,https://coralnet-production.s3.amazonaws.com:443/media/images/e0fjqo1kk3.jpg?Signature=YEPNXxU%2FtARKjCBDizQgOJ98pkA%3D&Expires=1681154811&AWSAccessKeyId=AKIAYVKEQ3B4DIOYONO3
241,mcr_lter3_fringingreef_pole2-3_qu3_20080503.jpg,https://coralnet.ucsd.edu/image/2855220/view/,https://coralnet-production.s3.amazonaws.com:443/media/images/tmz4ajnutm.jpg?Signature=lfa%2B3Q7AJ6SYAUYqsml062cDeFM%3D&Expires=1681154811&AWSAccessKeyId=AKIAYVKEQ3B4DIOYONO3
242,mcr_lter3_fringingreef_pole2-3_qu4_20080503.jpg,https://coralnet.ucsd.edu/image/2855217/view/,https://coralnet-production.s3.amazonaws.com:443/media/images/odezgxss9w.jpg?Signature=%2FCvTn6avDcTXEOiDZUxipZg5FXs%3D&Expires=1681154811&AWSAccessKeyId=AKIAYVKEQ3B4DIOYONO3
243,mcr_lter3_fringingreef_pole2-3_qu5_20080503.jpg,https://coralnet.ucsd.edu/image/2855213/view/,https://coralnet-production.s3.amazonaws.com:443/media/images/fc1jjd6c5e.jpg?Signature=8vHLY5yigTmfRjMmEy%2BIicOGTUg%3D&Expires=1681154811&AWSAccessKeyId=AKIAYVKEQ3B4DIOYONO3
244,mcr_lter3_fringingreef_pole2-3_qu6_20080503.jpg,https://coralnet.ucsd.edu/image/2855209/view/,https://coralnet-production.s3.amazonaws.com:443/media/images/059qi8lole.jpg?Signature=JfrulKR1c4D4YemQxkEX%2Fkq8ZsE%3D&Expires=1681154811&AWSAccessKeyId=AKIAYVKEQ3B4DIOYONO3
245,mcr_lter3_fringingreef_pole2-3_qu7_20080503.jpg,https://coralnet.ucsd.edu/image/2855206/view/,https://coralnet-production.s3.amazonaws.com:443/media/images/8qh16dmmem.jpg?Signature=CJY9LTDe04LuPKOHbvuOpeuEEmw%3D&Expires=1681154812&AWSAccessKeyId=AKIAYVKEQ3B4DIOYONO3
246,mcr_lter3_fringingreef_pole2-3_qu8_20080503.jpg,https://coralnet.ucsd.edu/image/2855202/view/,https://coralnet-production.s3.amazonaws.com:443/media/images/2w1wxntfdd.jpg?Signature=a53YPNQehSRbY7uZzv2i5ZcPjvY%3D&Expires=1681154812&AWSAccessKeyId=AKIAYVKEQ3B4DIOYONO3
247,mcr_lter3_fringingreef_pole3-4_qu1_20080503.jpg,https://coralnet.ucsd.edu/image/2855199/view/,https://coralnet-production.s3.amazonaws.com:443/media/images/3ya6se04ks.jpg?Signature=aZscXm2y89oHqZQBWbK7BAJW8Ng%3D&Expires=1681154812&AWSAccessKeyId=AKIAYVKEQ3B4DIOYONO3
248,mcr_lter3_fringingreef_pole3-4_qu2_20080503.jpg,https://coralnet.ucsd.edu/image/2855195/view/,https://coralnet-production.s3.amazonaws.com:443/media/images/wss86mk6th.jpg?Signature=ymY47XbO95LJoZ4n4%2F613K0hshQ%3D&Expires=1681154812&AWSAccessKeyId=AKIAYVKEQ3B4DIOYONO3
