Name,Date,Aux1,Aux2,Aux3,Aux4,Aux5,Height (cm),Latitude,Longitude,Depth,Camera,Photographer,Water quality,Strobes,Framing gear used,White balance card,Comments,Row,Column,Label,Annotator,Date annotated,Machine suggestion 1,Machine confidence 1,Machine suggestion 2,Machine confidence 2,Machine suggestion 3,Machine confidence 3,Machine suggestion 4,Machine confidence 4,Machine suggestion 5,Machine confidence 5
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,969,619,Turf,Imported,2022-09-13 08:11:53+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1475,1500,CCA,Imported,2022-09-13 08:11:53+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,508,812,Sand,Imported,2022-09-13 08:11:53+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,822,678,Sand,Imported,2022-09-13 08:11:53+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1130,383,Off,Imported,2022-09-13 08:11:53+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,761,1577,Sand,Imported,2022-09-13 08:11:53+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,602,981,CCA,Imported,2022-09-13 08:11:53+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,497,1396,Sand,Imported,2022-09-13 08:11:53+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,131,630,CCA,Imported,2022-09-13 08:11:53+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,625,521,Porit,Imported,2022-09-13 08:11:53+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,339,698,Sand,Imported,2022-09-13 08:11:53+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,527,1725,Sand,Imported,2022-09-13 08:11:53+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,992,350,Porit,Imported,2022-09-13 08:11:53+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,891,980,Porit,Imported,2022-09-13 08:11:53+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1378,1253,Porit,Imported,2022-09-13 08:11:53+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,167,1398,CCA,Imported,2022-09-13 08:11:53+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,200,1102,CCA,Imported,2022-09-13 08:11:53+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,472,186,Porit,Imported,2022-09-13 08:11:53+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1065,1279,Porit,Imported,2022-09-13 08:11:53+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1111,1068,Porit,Imported,2022-09-13 08:11:53+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1094,1162,Off,Imported,2022-09-13 08:11:53+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1659,1308,CCA,Imported,2022-09-13 08:11:53+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,188,1773,CCA,Imported,2022-09-13 08:11:53+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,698,623,Porit,Imported,2022-09-13 08:11:53+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1655,262,Porit,Imported,2022-09-13 08:11:53+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,784,1457,Turf,Imported,2022-09-13 08:11:53+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1490,1651,Porit,Imported,2022-09-13 08:11:53+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1257,188,Turf,Imported,2022-09-13 08:11:53+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1125,457,Porit,Imported,2022-09-13 08:11:53+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,489,710,Sand,Imported,2022-09-13 08:11:53+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1174,1585,Sand,Imported,2022-09-13 08:11:53+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,228,1109,CCA,Imported,2022-09-13 08:11:53+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,446,1758,Porit,Imported,2022-09-13 08:11:53+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,475,1134,Sand,Imported,2022-09-13 08:11:53+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,910,1457,Turf,Imported,2022-09-13 08:11:53+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,139,840,Sand,Imported,2022-09-13 08:11:53+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1380,720,Porit,Imported,2022-09-13 08:11:53+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1770,1100,Porit,Imported,2022-09-13 08:11:53+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,243,1217,CCA,Imported,2022-09-13 08:11:53+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,917,1546,Turf,Imported,2022-09-13 08:11:53+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1556,122,Porit,Imported,2022-09-13 08:11:53+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1732,758,Porit,Imported,2022-09-13 08:11:53+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,332,1175,CCA,Imported,2022-09-13 08:11:53+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,397,1719,Sand,Imported,2022-09-13 08:11:53+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,436,1375,Sand,Imported,2022-09-13 08:11:53+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,302,1057,CCA,Imported,2022-09-13 08:11:53+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1804,884,Porit,Imported,2022-09-13 08:11:53+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1740,786,Porit,Imported,2022-09-13 08:11:53+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,950,758,Porit,Imported,2022-09-13 08:11:53+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,835,1712,Sand,Imported,2022-09-13 08:11:53+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1807,1095,Porit,Imported,2022-09-13 08:11:53+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,587,899,CCA,Imported,2022-09-13 08:11:53+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,671,1372,Sand,Imported,2022-09-13 08:11:53+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1565,400,Porit,Imported,2022-09-13 08:11:53+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,294,1469,CCA,Imported,2022-09-13 08:11:53+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1158,282,Porit,Imported,2022-09-13 08:11:53+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,861,1722,Sand,Imported,2022-09-13 08:11:53+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,924,979,Porit,Imported,2022-09-13 08:11:53+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1650,226,Turf,Imported,2022-09-13 08:11:53+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,424,149,Porit,Imported,2022-09-13 08:11:53+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,365,886,Sand,Imported,2022-09-13 08:11:53+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,129,1340,CCA,Imported,2022-09-13 08:11:53+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1490,1156,Porit,Imported,2022-09-13 08:11:53+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,454,1564,Sand,Imported,2022-09-13 08:11:53+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,934,1458,Porit,Imported,2022-09-13 08:11:53+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1126,597,Off,Imported,2022-09-13 08:11:54+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,347,756,Sand,Imported,2022-09-13 08:11:54+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1112,1447,Porit,Imported,2022-09-13 08:11:54+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1043,1243,Porit,Imported,2022-09-13 08:11:54+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1369,1532,Porit,Imported,2022-09-13 08:11:54+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,376,833,Sand,Imported,2022-09-13 08:11:54+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,520,246,CCA,Imported,2022-09-13 08:11:54+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1202,1487,Turf,Imported,2022-09-13 08:11:54+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1466,306,Porit,Imported,2022-09-13 08:11:54+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,856,414,CCA,Imported,2022-09-13 08:11:54+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,218,229,Porit,Imported,2022-09-13 08:11:54+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,767,477,Porit,Imported,2022-09-13 08:11:54+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1484,1155,Porit,Imported,2022-09-13 08:11:54+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1016,1528,Porit,Imported,2022-09-13 08:11:54+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,996,1527,Porit,Imported,2022-09-13 08:11:54+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,922,883,Porit,Imported,2022-09-13 08:11:54+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1257,1306,Porit,Imported,2022-09-13 08:11:54+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,526,570,Sand,Imported,2022-09-13 08:11:54+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1208,308,Porit,Imported,2022-09-13 08:11:54+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,242,1047,CCA,Imported,2022-09-13 08:11:54+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1436,423,Porit,Imported,2022-09-13 08:11:54+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,977,1276,Porit,Imported,2022-09-13 08:11:54+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,265,1636,CCA,Imported,2022-09-13 08:11:54+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1162,1093,Porit,Imported,2022-09-13 08:11:54+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,837,1501,Turf,Imported,2022-09-13 08:11:54+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,163,1746,CCA,Imported,2022-09-13 08:11:54+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1226,1808,Turf,Imported,2022-09-13 08:11:54+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,990,420,CCA,Imported,2022-09-13 08:11:54+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,609,837,Porit,Imported,2022-09-13 08:11:54+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,392,1723,Sand,Imported,2022-09-13 08:11:54+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,924,597,Porit,Imported,2022-09-13 08:11:54+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,307,1566,CCA,Imported,2022-09-13 08:11:54+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1394,1543,Porit,Imported,2022-09-13 08:11:54+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1649,685,Porit,Imported,2022-09-13 08:11:54+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1447,634,Porit,Imported,2022-09-13 08:11:54+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,991,503,Porit,Imported,2022-09-13 08:11:54+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1606,997,Turf,Imported,2022-09-13 08:11:54+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,740,893,Porit,Imported,2022-09-13 08:11:54+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1449,434,Porit,Imported,2022-09-13 08:11:54+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,393,1247,Sand,Imported,2022-09-13 08:11:54+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1095,954,Porit,Imported,2022-09-13 08:11:54+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,518,897,CCA,Imported,2022-09-13 08:11:54+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,743,752,CCA,Imported,2022-09-13 08:11:54+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,271,835,Sand,Imported,2022-09-13 08:11:54+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1238,828,Porit,Imported,2022-09-13 08:11:54+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,190,300,Porit,Imported,2022-09-13 08:11:54+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,436,644,Sand,Imported,2022-09-13 08:11:54+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,163,869,CCA,Imported,2022-09-13 08:11:54+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,453,561,Sand,Imported,2022-09-13 08:11:54+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,945,1542,Turf,Imported,2022-09-13 08:11:54+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1830,1561,Porit,Imported,2022-09-13 08:11:54+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1793,250,Porit,Imported,2022-09-13 08:11:54+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1385,517,Turf,Imported,2022-09-13 08:11:54+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,509,393,Turf,Imported,2022-09-13 08:11:54+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,285,982,CCA,Imported,2022-09-13 08:11:54+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,954,296,Porit,Imported,2022-09-13 08:11:54+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,384,551,Porit,Imported,2022-09-13 08:11:54+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1305,1297,Porit,Imported,2022-09-13 08:11:54+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,360,967,CCA,Imported,2022-09-13 08:11:54+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,462,1748,Porit,Imported,2022-09-13 08:11:54+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,414,461,Porit,Imported,2022-09-13 08:11:54+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,369,1197,Sand,Imported,2022-09-13 08:11:54+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,264,1675,CCA,Imported,2022-09-13 08:11:54+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1115,1542,Porit,Imported,2022-09-13 08:11:54+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1121,1636,Turf,Imported,2022-09-13 08:11:54+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,330,802,Sand,Imported,2022-09-13 08:11:54+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1192,291,Porit,Imported,2022-09-13 08:11:54+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,480,150,CCA,Imported,2022-09-13 08:11:54+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,686,1398,Sand,Imported,2022-09-13 08:11:54+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,865,621,Porit,Imported,2022-09-13 08:11:54+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,205,122,Porit,Imported,2022-09-13 08:11:54+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,539,1168,Sand,Imported,2022-09-13 08:11:54+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1546,220,Porit,Imported,2022-09-13 08:11:54+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1649,1362,CCA,Imported,2022-09-13 08:11:54+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1719,450,Porit,Imported,2022-09-13 08:11:54+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1694,406,Porit,Imported,2022-09-13 08:11:54+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1186,581,Turf,Imported,2022-09-13 08:11:54+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,236,1123,CCA,Imported,2022-09-13 08:11:54+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1503,1631,CCA,Imported,2022-09-13 08:11:54+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1182,575,Turf,Imported,2022-09-13 08:11:54+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1332,1200,Porit,Imported,2022-09-13 08:11:54+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1356,1078,Porit,Imported,2022-09-13 08:11:54+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1438,395,Porit,Imported,2022-09-13 08:11:54+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,995,1434,Porit,Imported,2022-09-13 08:11:54+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,779,464,Porit,Imported,2022-09-13 08:11:54+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,151,1516,CCA,Imported,2022-09-13 08:11:54+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,521,1184,Sand,Imported,2022-09-13 08:11:54+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,304,898,CCA,Imported,2022-09-13 08:11:54+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,977,1350,Porit,Imported,2022-09-13 08:11:54+00:00,,,,,,,,,,
mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1594,1454,CCA,Imported,2022-09-13 08:11:54+00:00,,,,,,,,,,
