Name,Row,Column,Label,Long Label,Patch Size
T_S04867.jpg,1456,1282,NotCoral,NotCoral,112
T_S04867.jpg,1323,1128,NotCoral,NotCoral,112
T_S04867.jpg,1399,1231,Coral,Coral,112
T_S04867.jpg,1616,1242,Coral,Coral,112
T_S04867.jpg,1603,1554,NotCoral,NotCoral,112
T_S04867.jpg,1580,1470,NotCoral,NotCoral,112
T_S04867.jpg,1303,1375,Coral,Coral,112
T_S04867.jpg,1354,1592,NotCoral,NotCoral,112
T_S04867.jpg,1458,1621,NotCoral,NotCoral,112
T_S04867.jpg,1570,1383,NotCoral,NotCoral,112
T_S04867.jpg,1489,1578,NotCoral,NotCoral,112
T_S04867.jpg,1371,1575,NotCoral,NotCoral,112
T_S04867.jpg,1359,1739,NotCoral,NotCoral,112
T_S04867.jpg,1425,2123,Coral,Coral,112
T_S04867.jpg,1462,2107,Coral,Coral,112
T_S04867.jpg,1315,2074,Coral,Coral,112
T_S04867.jpg,1358,1977,Coral,Coral,112
T_S04867.jpg,1449,1943,Coral,Coral,112
T_S04867.jpg,1456,1841,Coral,Coral,112
T_S04867.jpg,1611,1957,Coral,Coral,112
T_S04867.jpg,1404,1744,Coral,Coral,112
T_S04868.jpg,562,210,DVR,DVR,112
T_S04868.jpg,503,272,DVR,DVR,112
T_S04868.jpg,384,246,DVR,DVR,112
T_S04868.jpg,269,185,DVR,DVR,112
T_S04868.jpg,226,155,DVR,DVR,112
T_S04868.jpg,185,141,DVR,DVR,112
T_S04868.jpg,182,272,DVR,DVR,112
T_S04868.jpg,173,434,DVR,DVR,112
T_S04868.jpg,130,509,DVR,DVR,112
T_S04868.jpg,164,461,DVR,DVR,112
T_S04868.jpg,208,326,DVR,DVR,112
T_S04868.jpg,267,166,DVR,DVR,112
T_S04868.jpg,372,160,DVR,DVR,112
T_S04868.jpg,466,128,DVR,DVR,112
T_S04868.jpg,514,134,DVR,DVR,112
T_S04868.jpg,601,228,DVR,DVR,112
T_S04868.jpg,569,237,DVR,DVR,112
T_S04868.jpg,464,294,DVR,DVR,112
T_S04868.jpg,304,370,DVR,DVR,112
T_S04868.jpg,217,445,DVR,DVR,112
T_S04868.jpg,114,729,DVR,DVR,112
T_S04868.jpg,118,907,DVR,DVR,112
T_S04868.jpg,118,1129,DVR,DVR,112
T_S04868.jpg,128,1285,DVR,DVR,112
T_S04868.jpg,148,1390,DVR,DVR,112
T_S04868.jpg,153,1436,DVR,DVR,112
T_S04868.jpg,150,1545,DVR,DVR,112
T_S04868.jpg,169,1570,DVR,DVR,112
T_S04868.jpg,201,1612,DVR,DVR,112
T_S04868.jpg,246,1648,DVR,DVR,112
T_S04868.jpg,315,1685,DVR,DVR,112
T_S04868.jpg,347,1708,DVR,DVR,112
T_S04868.jpg,297,1753,DVR,DVR,112
T_S04868.jpg,276,1824,DVR,DVR,112
T_S04868.jpg,274,1868,DVR,DVR,112
T_S04868.jpg,267,1957,DVR,DVR,112
T_S04868.jpg,253,1966,DVR,DVR,112
T_S04868.jpg,217,1998,DVR,DVR,112
T_S04868.jpg,178,2037,DVR,DVR,112
T_S04868.jpg,162,2041,DVR,DVR,112
T_S04868.jpg,171,1950,DVR,DVR,112
T_S04868.jpg,157,1891,DVR,DVR,112
T_S04868.jpg,189,1856,DVR,DVR,112
T_S04868.jpg,217,1952,DVR,DVR,112
T_S04868.jpg,269,1991,DVR,DVR,112
T_S04868.jpg,283,1993,DVR,DVR,112
T_S04868.jpg,1083,288,NotCoral,NotCoral,112
T_S04868.jpg,1090,194,NotCoral,NotCoral,112
T_S04868.jpg,1102,155,NotCoral,NotCoral,112
T_S04868.jpg,1109,123,NotCoral,NotCoral,112
T_S04868.jpg,1083,283,NotCoral,NotCoral,112
T_S04868.jpg,1497,1522,NotCoral,NotCoral,112
T_S04868.jpg,1500,1440,NotCoral,NotCoral,112
T_S04868.jpg,1495,1342,NotCoral,NotCoral,112
T_S04868.jpg,1504,1296,NotCoral,NotCoral,112
T_S04868.jpg,1504,1275,NotCoral,NotCoral,112
T_S04868.jpg,729,1026,Coral,Coral,112
T_S04868.jpg,772,1067,Coral,Coral,112
T_S04868.jpg,717,1353,Coral,Coral,112
T_S04868.jpg,649,1394,Coral,Coral,112
T_S04868.jpg,471,1138,Coral,Coral,112
T_S04868.jpg,452,1031,Coral,Coral,112
T_S04868.jpg,505,878,Coral,Coral,112
T_S04868.jpg,628,747,Coral,Coral,112
T_S04868.jpg,701,695,Coral,Coral,112
T_S04868.jpg,820,647,Coral,Coral,112
T_S04868.jpg,891,605,Coral,Coral,112
T_S04868.jpg,983,649,Coral,Coral,112
T_S04868.jpg,976,766,Coral,Coral,112
T_S04868.jpg,910,926,Coral,Coral,112
T_S04868.jpg,907,969,Coral,Coral,112
T_S04868.jpg,896,1161,Coral,Coral,112
T_S04868.jpg,820,1360,Coral,Coral,112
T_S04868.jpg,887,1468,Coral,Coral,112
T_S04868.jpg,891,1593,Coral,Coral,112
T_S04868.jpg,871,1582,Coral,Coral,112
T_S04868.jpg,738,1596,Coral,Coral,112
T_S04868.jpg,651,1536,Coral,Coral,112
T_S04868.jpg,583,1511,Coral,Coral,112
T_S04868.jpg,496,1442,Coral,Coral,112
T_S04868.jpg,436,1362,Coral,Coral,112
T_S04868.jpg,390,1287,Coral,Coral,112
T_S04868.jpg,349,1154,Coral,Coral,112
T_S04868.jpg,384,1074,Coral,Coral,112
T_S04868.jpg,406,953,Coral,Coral,112
T_S04868.jpg,377,832,Coral,Coral,112
T_S04868.jpg,427,745,Coral,Coral,112
T_S04868.jpg,509,690,Coral,Coral,112
T_S04868.jpg,605,626,Coral,Coral,112
T_S04868.jpg,681,589,Coral,Coral,112
T_S04868.jpg,749,569,Coral,Coral,112
T_S04868.jpg,846,605,Coral,Coral,112
T_S04868.jpg,951,647,Coral,Coral,112
T_S04868.jpg,1049,690,Coral,Coral,112
T_S04868.jpg,1063,701,Coral,Coral,112
T_S04868.jpg,1022,836,Coral,Coral,112
T_S04868.jpg,987,1003,Coral,Coral,112
T_S04868.jpg,1019,1033,Coral,Coral,112
T_S04868.jpg,1232,1397,Coral,Coral,112
T_S04868.jpg,1250,1436,Coral,Coral,112
T_S04868.jpg,1225,1458,Coral,Coral,112
T_S04868.jpg,1198,1472,Coral,Coral,112
T_S04868.jpg,1170,1545,Coral,Coral,112
T_S04868.jpg,1111,1744,Coral,Coral,112
T_S04868.jpg,1175,1779,Coral,Coral,112
T_S04868.jpg,1047,1918,Coral,Coral,112
T_S04868.jpg,1042,1964,Coral,Coral,112
T_S04868.jpg,948,1879,Coral,Coral,112
T_S04868.jpg,994,1980,Coral,Coral,112
T_S04868.jpg,594,1991,Coral,Coral,112
T_S04868.jpg,571,2028,Coral,Coral,112
T_S04868.jpg,553,2019,Coral,Coral,112
T_S04868.jpg,564,1950,Coral,Coral,112
T_S04868.jpg,621,1881,Coral,Coral,112
T_S04868.jpg,960,166,Coral,Coral,112
T_S04868.jpg,1479,130,Coral,Coral,112
T_S04868.jpg,1490,205,Coral,Coral,112
T_S04868.jpg,1477,292,Coral,Coral,112
T_S04868.jpg,1479,390,Coral,Coral,112
T_S04868.jpg,1376,996,Coral,Coral,112
T_S04868.jpg,1266,1195,Coral,Coral,112
T_S04868.jpg,1182,1273,Coral,Coral,112
T_S04868.jpg,1452,1122,Coral,Coral,112
T_S04868.jpg,1495,1689,Coral,Coral,112
T_S04868.jpg,1502,1884,Coral,Coral,112
T_S04868.jpg,1415,2023,Coral,Coral,112
T_S04869.jpg,149,109,DVR,DVR,112
T_S04869.jpg,98,97,DVR,DVR,112
T_S04869.jpg,238,22,DVR,DVR,112
T_S04869.jpg,218,306,DVR,DVR,112
T_S04869.jpg,308,239,DVR,DVR,112
T_S04869.jpg,185,270,DVR,DVR,112
T_S04869.jpg,12,235,DVR,DVR,112
T_S04869.jpg,116,13,DVR,DVR,112
T_S04869.jpg,281,48,DVR,DVR,112
T_S04869.jpg,41,465,DVR,DVR,112
T_S04869.jpg,174,856,DVR,DVR,112
T_S04869.jpg,67,805,DVR,DVR,112
T_S04869.jpg,54,528,DVR,DVR,112
T_S04869.jpg,255,647,DVR,DVR,112
T_S04869.jpg,46,596,DVR,DVR,112
T_S04869.jpg,54,1282,DVR,DVR,112
T_S04869.jpg,229,1064,DVR,DVR,112
T_S04869.jpg,234,933,DVR,DVR,112
T_S04869.jpg,320,1050,Coral,Coral,112
T_S04869.jpg,131,889,DVR,DVR,112
T_S04869.jpg,271,1551,DVR,DVR,112
T_S04869.jpg,0,1481,DVR,DVR,112
T_S04869.jpg,148,1378,DVR,DVR,112
T_S04869.jpg,1,1370,DVR,DVR,112
T_S04869.jpg,164,1486,DVR,DVR,112
T_S04869.jpg,76,1595,DVR,DVR,112
T_S04869.jpg,175,1428,DVR,DVR,112
T_S04869.jpg,100,1645,DVR,DVR,112
T_S04869.jpg,316,1687,DVR,DVR,112
T_S04869.jpg,165,1361,DVR,DVR,112
T_S04869.jpg,242,1768,DVR,DVR,112
T_S04869.jpg,111,2095,DVR,DVR,112
T_S04869.jpg,311,1982,DVR,DVR,112
T_S04869.jpg,21,2050,DVR,DVR,112
T_S04869.jpg,61,1940,DVR,DVR,112
T_S04869.jpg,313,1900,DVR,DVR,112
T_S04869.jpg,403,379,DVR,DVR,112
T_S04869.jpg,611,350,DVR,DVR,112
T_S04869.jpg,420,26,DVR,DVR,112
T_S04869.jpg,360,327,DVR,DVR,112
T_S04869.jpg,387,279,DVR,DVR,112
T_S04869.jpg,516,116,DVR,DVR,112
T_S04869.jpg,552,420,DVR,DVR,112
T_S04869.jpg,601,522,Coral,Coral,112
T_S04869.jpg,407,502,DVR,DVR,112
T_S04869.jpg,647,673,Coral,Coral,112
T_S04869.jpg,476,606,Coral,Coral,112
T_S04869.jpg,518,516,Coral,Coral,112
T_S04869.jpg,400,688,Coral,Coral,112
T_S04869.jpg,570,753,Coral,Coral,112
T_S04869.jpg,632,520,Coral,Coral,112
T_S04869.jpg,586,975,Coral,Coral,112
T_S04869.jpg,576,1140,Coral,Coral,112
T_S04869.jpg,362,1054,Coral,Coral,112
T_S04869.jpg,495,1136,Coral,Coral,112
T_S04869.jpg,423,877,Coral,Coral,112
T_S04869.jpg,524,1115,Coral,Coral,112
T_S04869.jpg,427,1204,Coral,Coral,112
T_S04869.jpg,403,1261,Coral,Coral,112
T_S04869.jpg,473,967,Coral,Coral,112
T_S04869.jpg,579,944,Coral,Coral,112
T_S04869.jpg,338,1318,Coral,Coral,112
T_S04869.jpg,405,1569,DVR,DVR,112
T_S04869.jpg,428,1414,Coral,Coral,112
T_S04869.jpg,378,1651,DVR,DVR,112
T_S04869.jpg,379,1726,DVR,DVR,112
T_S04869.jpg,399,1369,Coral,Coral,112
T_S04869.jpg,409,1385,Coral,Coral,112
T_S04869.jpg,388,1316,Coral,Coral,112
T_S04869.jpg,345,1390,Coral,Coral,112
T_S04869.jpg,361,1370,Coral,Coral,112
T_S04869.jpg,354,1789,DVR,DVR,112
T_S04869.jpg,643,1914,Coral,Coral,112
T_S04869.jpg,581,2077,Coral,Coral,112
T_S04869.jpg,337,1805,DVR,DVR,112
T_S04869.jpg,575,1767,Coral,Coral,112
T_S04869.jpg,360,1871,DVR,DVR,112
T_S04869.jpg,357,2035,Coral,Coral,112
T_S04869.jpg,958,143,Coral,Coral,112
T_S04869.jpg,931,206,Coral,Coral,112
T_S04869.jpg,839,426,Coral,Coral,112
T_S04869.jpg,706,340,Coral,Coral,112
T_S04869.jpg,864,396,Coral,Coral,112
T_S04869.jpg,869,376,Coral,Coral,112
T_S04869.jpg,704,168,Coral,Coral,112
T_S04869.jpg,943,327,Coral,Coral,112
T_S04869.jpg,766,110,Coral,Coral,112
T_S04869.jpg,935,380,Coral,Coral,112
T_S04869.jpg,853,139,Coral,Coral,112
T_S04869.jpg,804,471,Coral,Coral,112
T_S04869.jpg,704,860,Coral,Coral,112
T_S04869.jpg,787,835,Coral,Coral,112
T_S04869.jpg,883,857,Coral,Coral,112
T_S04869.jpg,907,657,Coral,Coral,112
T_S04869.jpg,916,546,Coral,Coral,112
T_S04869.jpg,703,592,Coral,Coral,112
T_S04869.jpg,850,1136,Coral,Coral,112
T_S04869.jpg,771,1246,Coral,Coral,112
T_S04869.jpg,833,894,Coral,Coral,112
T_S04869.jpg,835,1202,Coral,Coral,112
T_S04869.jpg,783,1111,Coral,Coral,112
T_S04869.jpg,929,1188,Coral,Coral,112
T_S04869.jpg,650,1096,Coral,Coral,112
T_S04869.jpg,763,1189,Coral,Coral,112
T_S04869.jpg,696,1088,Coral,Coral,112
T_S04869.jpg,772,923,Coral,Coral,112
T_S04869.jpg,927,907,Coral,Coral,112
T_S04869.jpg,780,1545,Coral,Coral,112
T_S04869.jpg,672,1413,Coral,Coral,112
T_S04869.jpg,851,1442,Coral,Coral,112
T_S04869.jpg,861,1474,Coral,Coral,112
T_S04869.jpg,740,1368,Coral,Coral,112
T_S04869.jpg,857,1434,Coral,Coral,112
T_S04869.jpg,753,1361,Coral,Coral,112
T_S04869.jpg,753,1531,Coral,Coral,112
T_S04869.jpg,821,1353,Coral,Coral,112
T_S04869.jpg,931,1656,Coral,Coral,112
T_S04869.jpg,723,1663,Coral,Coral,112
T_S04869.jpg,775,1556,Coral,Coral,112
T_S04869.jpg,907,1450,Coral,Coral,112
T_S04869.jpg,850,1994,NotCoral,NotCoral,112
T_S04869.jpg,884,1804,Coral,Coral,112
T_S04869.jpg,827,1861,NotCoral,NotCoral,112
T_S04869.jpg,958,1893,Coral,Coral,112
T_S04869.jpg,920,1842,Coral,Coral,112
T_S04869.jpg,905,2041,Coral,Coral,112
T_S04869.jpg,922,1881,Coral,Coral,112
T_S04869.jpg,890,1881,Coral,Coral,112
T_S04869.jpg,919,1796,Coral,Coral,112
T_S04869.jpg,1279,289,Coral,Coral,112
T_S04869.jpg,1092,33,Coral,Coral,112
T_S04869.jpg,1101,321,NotCoral,NotCoral,112
T_S04869.jpg,1101,208,NotCoral,NotCoral,112
T_S04869.jpg,1091,94,NotCoral,NotCoral,112
T_S04869.jpg,1196,274,NotCoral,NotCoral,112
T_S04869.jpg,1238,90,Coral,Coral,112
T_S04869.jpg,1124,194,NotCoral,NotCoral,112
T_S04869.jpg,1034,791,Coral,Coral,112
T_S04869.jpg,1028,493,Coral,Coral,112
T_S04869.jpg,1206,630,Coral,Coral,112
T_S04869.jpg,1145,746,Coral,Coral,112
T_S04869.jpg,1007,605,Coral,Coral,112
T_S04869.jpg,1023,1024,Coral,Coral,112
T_S04869.jpg,1206,966,Coral,Coral,112
T_S04869.jpg,1019,1076,Coral,Coral,112
T_S04869.jpg,1283,1215,Coral,Coral,112
T_S04869.jpg,1266,1277,Coral,Coral,112
T_S04869.jpg,1167,943,Coral,Coral,112
T_S04869.jpg,1259,1475,Coral,Coral,112
T_S04869.jpg,1003,1341,Coral,Coral,112
T_S04869.jpg,1051,1666,NotCoral,NotCoral,112
T_S04869.jpg,1135,1415,Coral,Coral,112
T_S04869.jpg,1100,1376,Coral,Coral,112
T_S04869.jpg,1086,1467,Coral,Coral,112
T_S04869.jpg,978,1387,Coral,Coral,112
T_S04869.jpg,1173,2069,NotCoral,NotCoral,112
T_S04869.jpg,1231,1910,NotCoral,NotCoral,112
T_S04869.jpg,1079,1933,Coral,Coral,112
T_S04869.jpg,1167,2117,NotCoral,NotCoral,112
T_S04869.jpg,1245,1915,NotCoral,NotCoral,112
T_S04869.jpg,1174,2031,NotCoral,NotCoral,112
T_S04869.jpg,998,1729,NotCoral,NotCoral,112
T_S04869.jpg,1182,1914,Coral,Coral,112
T_S04869.jpg,1600,358,Coral,Coral,112
T_S04869.jpg,1298,159,Coral,Coral,112
T_S04869.jpg,1465,425,NotCoral,NotCoral,112
T_S04869.jpg,1506,143,Coral,Coral,112
T_S04869.jpg,1518,245,Coral,Coral,112
T_S04869.jpg,1441,375,Coral,Coral,112
T_S04869.jpg,1523,217,Coral,Coral,112
T_S04869.jpg,1465,47,Coral,Coral,112
T_S04869.jpg,1358,756,Coral,Coral,112
T_S04869.jpg,1429,657,Coral,Coral,112
T_S04869.jpg,1520,810,NotCoral,NotCoral,112
T_S04869.jpg,1576,604,NotCoral,NotCoral,112
T_S04869.jpg,1396,944,Coral,Coral,112
T_S04869.jpg,1459,870,Coral,Coral,112
T_S04869.jpg,1339,889,NotCoral,NotCoral,112
T_S04869.jpg,1577,1273,NotCoral,NotCoral,112
T_S04869.jpg,1359,967,NotCoral,NotCoral,112
T_S04869.jpg,1437,1213,Coral,Coral,112
T_S04869.jpg,1397,1617,Coral,Coral,112
T_S04869.jpg,1307,1477,Coral,Coral,112
T_S04869.jpg,1432,1401,NotCoral,NotCoral,112
T_S04869.jpg,1593,1420,NotCoral,NotCoral,112
T_S04869.jpg,1494,1346,NotCoral,NotCoral,112
T_S04869.jpg,1547,1505,NotCoral,NotCoral,112
T_S04869.jpg,1363,2003,NotCoral,NotCoral,112
T_S04869.jpg,1316,2045,NotCoral,NotCoral,112
T_S04869.jpg,1350,1800,NotCoral,NotCoral,112
T_S04869.jpg,1432,1984,NotCoral,NotCoral,112
T_S04869.jpg,1479,1880,NotCoral,NotCoral,112
T_S04869.jpg,1450,1806,NotCoral,NotCoral,112
T_S04869.jpg,1535,1977,NotCoral,NotCoral,112
T_S04869.jpg,1331,1962,NotCoral,NotCoral,112
T_S04869.jpg,1321,1911,NotCoral,NotCoral,112
T_S04869.jpg,1322,1954,NotCoral,NotCoral,112
T_S04869.jpg,1440,2022,NotCoral,NotCoral,112
T_S04869.jpg,1462,1782,NotCoral,NotCoral,112
T_S04869.jpg,1321,1962,NotCoral,NotCoral,112
T_S04870.jpg,20,266,DVR,DVR,112
T_S04870.jpg,37,143,DVR,DVR,112
T_S04870.jpg,114,252,DVR,DVR,112
T_S04870.jpg,55,358,DVR,DVR,112
T_S04870.jpg,43,141,DVR,DVR,112
T_S04870.jpg,187,317,DVR,DVR,112
T_S04870.jpg,68,313,DVR,DVR,112
T_S04870.jpg,217,273,DVR,DVR,112
T_S04870.jpg,53,25,DVR,DVR,112
T_S04870.jpg,110,222,DVR,DVR,112
T_S04870.jpg,224,775,DVR,DVR,112
T_S04870.jpg,309,468,DVR,DVR,112
T_S04870.jpg,137,623,DVR,DVR,112
T_S04870.jpg,109,766,DVR,DVR,112
T_S04870.jpg,178,458,DVR,DVR,112
T_S04870.jpg,96,768,DVR,DVR,112
T_S04870.jpg,166,662,DVR,DVR,112
T_S04870.jpg,247,495,DVR,DVR,112
T_S04870.jpg,269,490,DVR,DVR,112
T_S04870.jpg,253,1040,Coral,Coral,112
T_S04870.jpg,121,905,DVR,DVR,112
T_S04870.jpg,100,1183,DVR,DVR,112
T_S04870.jpg,271,1283,DVR,DVR,112
T_S04870.jpg,137,1052,DVR,DVR,112
T_S04870.jpg,323,1544,DVR,DVR,112
T_S04870.jpg,188,1374,DVR,DVR,112
T_S04870.jpg,143,1326,DVR,DVR,112
T_S04870.jpg,20,1623,DVR,DVR,112
T_S04870.jpg,226,1590,DVR,DVR,112
T_S04870.jpg,187,1465,DVR,DVR,112
T_S04870.jpg,39,1840,DVR,DVR,112
T_S04870.jpg,231,2125,DVR,DVR,112
T_S04870.jpg,317,1866,DVR,DVR,112
T_S04870.jpg,116,2092,DVR,DVR,112
T_S04870.jpg,203,2084,DVR,DVR,112
T_S04870.jpg,452,295,DVR,DVR,112
T_S04870.jpg,458,412,DVR,DVR,112
T_S04870.jpg,496,218,DVR,DVR,112
T_S04870.jpg,485,121,DVR,DVR,112
T_S04870.jpg,469,203,DVR,DVR,112
T_S04870.jpg,633,794,Coral,Coral,112
T_S04870.jpg,485,471,Coral,Coral,112
T_S04870.jpg,327,486,DVR,DVR,112
T_S04870.jpg,383,765,Coral,Coral,112
T_S04870.jpg,325,614,Coral,Coral,112
T_S04870.jpg,577,863,Coral,Coral,112
T_S04870.jpg,522,574,Coral,Coral,112
T_S04870.jpg,408,617,Coral,Coral,112
T_S04870.jpg,572,641,Coral,Coral,112
T_S04870.jpg,372,492,DVR,DVR,112
T_S04870.jpg,461,1151,Coral,Coral,112
T_S04870.jpg,495,930,Coral,Coral,112
T_S04870.jpg,454,1006,Coral,Coral,112
T_S04870.jpg,528,1049,Coral,Coral,112
T_S04870.jpg,349,1017,Coral,Coral,112
T_S04870.jpg,446,869,Coral,Coral,112
T_S04870.jpg,564,900,Coral,Coral,112
T_S04870.jpg,336,1266,Coral,Coral,112
T_S04870.jpg,602,1643,Coral,Coral,112
T_S04870.jpg,440,1685,Coral,Coral,112
T_S04870.jpg,569,1337,Coral,Coral,112
T_S04870.jpg,612,1646,Coral,Coral,112
T_S04870.jpg,557,1305,Coral,Coral,112
T_S04870.jpg,491,1458,Coral,Coral,112
T_S04870.jpg,421,1336,Coral,Coral,112
T_S04870.jpg,621,1696,Coral,Coral,112
T_S04870.jpg,566,1501,Coral,Coral,112
T_S04870.jpg,417,1648,DVR,DVR,112
T_S04870.jpg,559,1677,Coral,Coral,112
T_S04870.jpg,401,1488,Coral,Coral,112
T_S04870.jpg,550,1803,Coral,Coral,112
T_S04870.jpg,324,1914,Coral,Coral,112
T_S04870.jpg,579,2024,Coral,Coral,112
T_S04870.jpg,427,1731,Coral,Coral,112
T_S04870.jpg,625,2031,NotCoral,NotCoral,112
T_S04870.jpg,846,356,Coral,Coral,112
T_S04870.jpg,871,217,Coral,Coral,112
T_S04870.jpg,967,90,Coral,Coral,112
T_S04870.jpg,687,296,Coral,Coral,112
T_S04870.jpg,846,371,Coral,Coral,112
T_S04870.jpg,921,277,Coral,Coral,112
T_S04870.jpg,864,318,Coral,Coral,112
T_S04870.jpg,875,281,Coral,Coral,112
T_S04870.jpg,737,28,Coral,Coral,112
T_S04870.jpg,856,187,Coral,Coral,112
T_S04870.jpg,941,491,Coral,Coral,112
T_S04870.jpg,967,649,Coral,Coral,112
T_S04870.jpg,896,432,Coral,Coral,112
T_S04870.jpg,762,1239,Coral,Coral,112
T_S04870.jpg,880,1127,Coral,Coral,112
T_S04870.jpg,784,873,Coral,Coral,112
T_S04870.jpg,942,981,Coral,Coral,112
T_S04870.jpg,899,1048,Coral,Coral,112
T_S04870.jpg,805,1438,Coral,Coral,112
T_S04870.jpg,811,1544,Coral,Coral,112
T_S04870.jpg,734,1541,Coral,Coral,112
T_S04870.jpg,809,1430,Coral,Coral,112
T_S04870.jpg,841,1473,Coral,Coral,112
T_S04870.jpg,652,1667,Coral,Coral,112
T_S04870.jpg,961,1386,Coral,Coral,112
T_S04870.jpg,717,2070,NotCoral,NotCoral,112
T_S04870.jpg,649,1956,NotCoral,NotCoral,112
T_S04870.jpg,741,1914,NotCoral,NotCoral,112
T_S04870.jpg,854,1743,Coral,Coral,112
T_S04870.jpg,682,1828,NotCoral,NotCoral,112
T_S04870.jpg,865,2029,Coral,Coral,112
T_S04870.jpg,948,1787,Coral,Coral,112
T_S04870.jpg,1086,47,NotCoral,NotCoral,112
T_S04870.jpg,1135,371,Coral,Coral,112
T_S04870.jpg,1078,268,Coral,Coral,112
T_S04870.jpg,1270,268,Coral,Coral,112
T_S04870.jpg,1287,44,Coral,Coral,112
T_S04870.jpg,1196,11,Coral,Coral,112
T_S04870.jpg,1166,295,Coral,Coral,112
T_S04870.jpg,1087,413,NotCoral,NotCoral,112
T_S04870.jpg,1203,394,Coral,Coral,112
T_S04870.jpg,1054,134,NotCoral,NotCoral,112
T_S04870.jpg,1096,450,NotCoral,NotCoral,112
T_S04870.jpg,1072,588,Coral,Coral,112
T_S04870.jpg,1050,458,NotCoral,NotCoral,112
T_S04870.jpg,1066,433,NotCoral,NotCoral,112
T_S04870.jpg,1049,516,Coral,Coral,112
T_S04870.jpg,1038,632,Coral,Coral,112
T_S04870.jpg,1081,588,Coral,Coral,112
T_S04870.jpg,1016,842,Coral,Coral,112
T_S04870.jpg,1056,855,Coral,Coral,112
T_S04870.jpg,1136,985,Coral,Coral,112
T_S04870.jpg,1095,1236,Coral,Coral,112
T_S04870.jpg,1094,1266,Coral,Coral,112
T_S04870.jpg,1202,1070,Coral,Coral,112
T_S04870.jpg,1042,918,Coral,Coral,112
T_S04870.jpg,1213,1149,Coral,Coral,112
T_S04870.jpg,1092,1092,SclBar,SclBar,112
T_S04870.jpg,1157,1280,Coral,Coral,112
T_S04870.jpg,1122,1443,NotCoral,NotCoral,112
T_S04870.jpg,1066,1333,Coral,Coral,112
T_S04870.jpg,1024,1670,Coral,Coral,112
T_S04870.jpg,1200,1486,NotCoral,NotCoral,112
T_S04870.jpg,1155,1469,Coral,Coral,112
T_S04870.jpg,1133,1468,NotCoral,NotCoral,112
T_S04870.jpg,1024,1533,NotCoral,NotCoral,112
T_S04870.jpg,1129,1317,Coral,Coral,112
T_S04870.jpg,1128,1322,Coral,Coral,112
T_S04870.jpg,986,1557,NotCoral,NotCoral,112
T_S04870.jpg,1048,1398,NotCoral,NotCoral,112
T_S04870.jpg,1232,1882,NotCoral,NotCoral,112
T_S04870.jpg,1178,2011,Coral,Coral,112
T_S04870.jpg,1220,2096,Coral,Coral,112
T_S04870.jpg,1034,1832,Coral,Coral,112
T_S04870.jpg,1171,2080,NotCoral,NotCoral,112
T_S04870.jpg,1155,1866,Coral,Coral,112
T_S04870.jpg,1164,1975,Coral,Coral,112
T_S04870.jpg,1233,1731,NotCoral,NotCoral,112
T_S04870.jpg,1015,1928,Coral,Coral,112
T_S04870.jpg,1182,1992,Coral,Coral,112
T_S04870.jpg,1280,1733,NotCoral,NotCoral,112
T_S04870.jpg,1286,1743,Coral,Coral,112
T_S04870.jpg,1151,1984,Coral,Coral,112
T_S04870.jpg,1299,11,Coral,Coral,112
T_S04870.jpg,1611,97,Coral,Coral,112
T_S04870.jpg,1315,102,Coral,Coral,112
T_S04870.jpg,1496,237,NotCoral,NotCoral,112
T_S04870.jpg,1528,167,NotCoral,NotCoral,112
T_S04870.jpg,1609,148,Coral,Coral,112
T_S04870.jpg,1425,161,Coral,Coral,112
T_S04870.jpg,1411,20,Coral,Coral,112
T_S04870.jpg,1315,810,Coral,Coral,112
T_S04870.jpg,1347,774,Coral,Coral,112
T_S04870.jpg,1387,459,NotCoral,NotCoral,112
T_S04870.jpg,1497,620,NotCoral,NotCoral,112
T_S04870.jpg,1398,815,NotCoral,NotCoral,112
T_S04870.jpg,1582,459,NotCoral,NotCoral,112
T_S04870.jpg,1445,457,Coral,Coral,112
T_S04870.jpg,1312,764,Coral,Coral,112
T_S04870.jpg,1549,854,NotCoral,NotCoral,112
T_S04870.jpg,1485,590,NotCoral,NotCoral,112
T_S04870.jpg,1423,1065,NotCoral,NotCoral,112
T_S04870.jpg,1613,1246,NotCoral,NotCoral,112
T_S04870.jpg,1501,1088,NotCoral,NotCoral,112
T_S04870.jpg,1531,1081,NotCoral,NotCoral,112
T_S04870.jpg,1532,1024,NotCoral,NotCoral,112
T_S04870.jpg,1504,987,NotCoral,NotCoral,112
T_S04870.jpg,1472,1113,NotCoral,NotCoral,112
T_S04870.jpg,1327,1099,NotCoral,NotCoral,112
T_S04870.jpg,1332,1267,Coral,Coral,112
T_S04870.jpg,1316,1266,Coral,Coral,112
T_S04870.jpg,1327,1087,Coral,Coral,112
T_S04870.jpg,1385,1305,NotCoral,NotCoral,112
T_S04870.jpg,1455,1635,NotCoral,NotCoral,112
T_S04870.jpg,1316,1406,Coral,Coral,112
T_S04870.jpg,1599,1319,Coral,Coral,112
T_S04870.jpg,1387,1717,NotCoral,NotCoral,112
T_S04870.jpg,1501,1703,NotCoral,NotCoral,112
T_S04870.jpg,1584,1339,NotCoral,NotCoral,112
T_S04870.jpg,1466,1327,Coral,Coral,112
T_S04870.jpg,1323,1750,Coral,Coral,112
T_S04870.jpg,1305,1999,Coral,Coral,112
